UniqueKey,year,category_id,category,subcategory_id,subcategory,project_id,project,amount
2011-51,2011 ,8,政策,8.2,総務,project_51,一般管理費,32094 
2011-52,2011 ,8,政策,8.2,総務,project_52,一般管理費,886037 
2011-53,2011 ,8,政策,8.2,総務,project_53,一般管理費,538850 
2011-54,2011 ,8,政策,8.2,総務,project_54,一般管理費,0 
2011-55,2011 ,8,政策,8.2,総務,project_55,一般管理費,0 
2011-56,2011 ,8,政策,8.2,総務,project_56,一般管理費,8561400 
2011-57,2011 ,8,政策,8.2,総務,project_57,一般管理費,102778564 
2011-58,2011 ,8,政策,8.2,総務,project_58,一般管理費,1067500 
2011-59,2011 ,8,政策,8.2,総務,project_59,一般管理費,748942 
2011-60,2011 ,8,政策,8.2,総務,project_60,一般管理費,5115616 
2011-61,2011 ,8,政策,8.2,総務,project_61,一般管理費,41400 
2011-62,2011 ,8,政策,8.2,総務,project_62,一般管理費,0 
2011-63,2011 ,8,政策,8.2,総務,project_63,一般管理費,9600 
2011-64,2011 ,8,政策,8.2,総務,project_64,一般管理費,0 
2011-65,2011 ,8,政策,8.2,総務,project_65,一般管理費,516400 
2011-66,2011 ,8,政策,8.2,総務,project_66,一般管理費,1644700 
2011-67,2011 ,8,政策,8.2,総務,project_67,一般管理費,12560 
2011-68,2011 ,8,政策,8.2,総務,project_68,一般管理費,0 
2011-69,2011 ,8,政策,8.2,総務,project_69,一般管理費,459750 
2011-70,2011 ,8,政策,8.2,総務,project_70,一般管理費,1366605 
2011-71,2011 ,8,政策,8.2,総務,project_71,一般管理費,10500 
2011-72,2011 ,8,政策,8.2,総務,project_72,一般管理費,678084 
2011-73,2011 ,8,政策,8.2,総務,project_73,一般管理費,12495 
2011-74,2011 ,8,政策,8.2,総務,project_74,一般管理費,7053320 
2011-75,2011 ,8,政策,8.2,総務,project_75,一般管理費,0 
2011-76,2011 ,8,政策,8.2,総務,project_76,一般管理費,0 
2011-77,2011 ,8,政策,8.2,総務,project_77,一般管理費,869445 
2011-78,2011 ,8,政策,8.2,総務,project_78,一般管理費,995688 
2011-79,2011 ,8,政策,8.2,総務,project_79,一般管理費,241651 
2011-80,2011 ,8,政策,8.2,総務,project_80,一般管理費,3024110 
2011-81,2011 ,8,政策,8.2,総務,project_81,一般管理費,32550 
2011-82,2011 ,8,政策,8.2,総務,project_82,一般管理費,6000 
2011-83,2011 ,8,政策,8.2,総務,project_83,一般管理費,993313 
2011-84,2011 ,8,政策,8.2,総務,project_84,一般管理費,25382 
2011-85,2011 ,8,政策,8.2,総務,project_85,一般管理費,131224 
2011-86,2011 ,8,政策,8.2,総務,project_86,一般管理費,202090 
2011-87,2011 ,8,政策,8.2,総務,project_87,一般管理費,150400 
2011-88,2011 ,8,政策,8.2,総務,project_88,一般管理費,78750 
2011-89,2011 ,8,政策,8.2,総務,project_89,一般管理費,80 
2011-90,2011 ,8,政策,8.2,総務,project_90,一般管理費,13084759 
2011-91,2011 ,8,政策,8.2,総務,project_91,一般管理費,630000 
2011-92,2011 ,8,政策,8.2,総務,project_92,一般管理費,730980 
2011-93,2011 ,8,政策,8.2,総務,project_93,一般管理費,3486000 
2011-94,2011 ,8,政策,8.2,総務,project_94,一般管理費,13261020 
2011-95,2011 ,8,政策,8.2,総務,project_95,一般管理費,6710 
2011-96,2011 ,8,政策,8.2,総務,project_96,一般管理費,270795 
2011-97,2011 ,8,政策,8.2,総務,project_97,一般管理費,88190 
2011-98,2011 ,8,政策,8.2,総務,project_98,一般管理費,391440 
2011-99,2011 ,8,政策,8.2,総務,project_99,一般管理費,1200 
2011-100,2011 ,8,政策,8.2,総務,project_100,一般管理費,1975869 
2011-101,2011 ,8,政策,8.2,総務,project_101,一般管理費,3132245 
2011-102,2011 ,8,政策,8.2,総務,project_102,一般管理費,3000 
2011-103,2011 ,8,政策,8.2,総務,project_103,一般管理費,67200 
2011-104,2011 ,8,政策,8.2,総務,project_104,一般管理費,140000 
2011-105,2011 ,8,政策,8.2,総務,project_105,一般管理費,764000 
2011-106,2011 ,8,政策,8.2,総務,project_106,一般管理費,12439560 
2011-107,2011 ,8,政策,8.2,総務,project_107,一般管理費,989107 
2011-108,2011 ,8,政策,8.2,総務,project_108,一般管理費,1500000 
2011-109,2011 ,8,政策,8.2,総務,project_109,文書広報費,36506698 
2011-110,2011 ,8,政策,8.2,総務,project_110,文書広報費,180000 
2011-111,2011 ,8,政策,8.2,総務,project_111,文書広報費,58370918 
2011-112,2011 ,8,政策,8.2,総務,project_112,文書広報費,60000 
2011-113,2011 ,8,政策,8.2,総務,project_113,文書広報費,4630 
2011-114,2011 ,8,政策,8.2,総務,project_114,文書広報費,34700 
2011-115,2011 ,8,政策,8.2,総務,project_115,文書広報費,25665509 
2011-116,2011 ,8,政策,8.2,総務,project_116,文書広報費,112108 
2011-117,2011 ,8,政策,8.2,総務,project_117,文書広報費,0 
2011-118,2011 ,8,政策,8.2,総務,project_118,文書広報費,0 
2011-119,2011 ,8,政策,8.2,総務,project_119,文書広報費,0 
2011-120,2011 ,8,政策,8.2,総務,project_120,文書広報費,555 
2011-121,2011 ,8,政策,8.2,総務,project_121,文書広報費,1400000 
2011-122,2011 ,8,政策,8.2,総務,project_122,文書広報費,2400 
2011-123,2011 ,8,政策,8.2,総務,project_123,文書広報費,16840000 
2011-124,2011 ,8,政策,8.2,総務,project_124,文書広報費,8316 
2011-125,2011 ,8,政策,8.2,総務,project_125,文書広報費,75600 
2011-126,2011 ,8,政策,8.2,総務,project_126,文書広報費,24000 
2011-127,2011 ,8,政策,8.2,総務,project_127,財産管理費,583000 
2011-128,2011 ,8,政策,8.2,総務,project_128,財産管理費,14600 
2011-129,2011 ,8,政策,8.2,総務,project_129,財産管理費,0 
2011-130,2011 ,8,政策,8.2,総務,project_130,財産管理費,38000 
2011-131,2011 ,8,政策,8.2,総務,project_131,財産管理費,38000 
2011-132,2011 ,8,政策,8.2,総務,project_132,財産管理費,5246469 
2011-133,2011 ,8,政策,8.2,総務,project_133,財産管理費,4754273 
2011-134,2011 ,8,政策,8.2,総務,project_134,財産管理費,160388 
2011-135,2011 ,8,政策,8.2,総務,project_135,財産管理費,91600 
2011-136,2011 ,8,政策,8.2,総務,project_136,財産管理費,25371712 
2011-137,2011 ,8,政策,8.2,総務,project_137,財産管理費,27210 
2011-138,2011 ,8,政策,8.2,総務,project_138,財産管理費,49562 
2011-139,2011 ,8,政策,8.2,総務,project_139,財産管理費,302611 
2011-140,2011 ,8,政策,8.2,総務,project_140,財産管理費,7899263 
2011-141,2011 ,8,政策,8.2,総務,project_141,財産管理費,3700000 
2011-142,2011 ,8,政策,8.2,総務,project_142,財産管理費,4504898 
2011-143,2011 ,8,政策,8.2,総務,project_143,財産管理費,5063258 
2011-144,2011 ,8,政策,8.2,総務,project_144,財産管理費,3598480 
2011-145,2011 ,8,政策,8.2,総務,project_145,財産管理費,3433585 
2011-146,2011 ,8,政策,8.2,総務,project_146,財産管理費,6163948 
2011-147,2011 ,8,政策,8.2,総務,project_147,財産管理費,671397 
2011-148,2011 ,8,政策,8.2,総務,project_148,財産管理費,6660696 
2011-149,2011 ,8,政策,8.2,総務,project_149,財産管理費,631717 
2011-150,2011 ,8,政策,8.2,総務,project_150,財産管理費,101964 
2011-151,2011 ,8,政策,8.2,総務,project_151,財産管理費,4824425 
2011-152,2011 ,8,政策,8.2,総務,project_152,財産管理費,18251 
2011-153,2011 ,8,政策,8.2,総務,project_153,財産管理費,35014 
2011-154,2011 ,8,政策,8.2,総務,project_154,財産管理費,36174 
2011-155,2011 ,8,政策,8.2,総務,project_155,財産管理費,21965 
2011-156,2011 ,8,政策,8.2,総務,project_156,財産管理費,20695 
2011-157,2011 ,8,政策,8.2,総務,project_157,財産管理費,33857 
2011-158,2011 ,8,政策,8.2,総務,project_158,財産管理費,24221 
2011-159,2011 ,8,政策,8.2,総務,project_159,財産管理費,370581 
2011-160,2011 ,8,政策,8.2,総務,project_160,財産管理費,73390 
2011-161,2011 ,8,政策,8.2,総務,project_161,財産管理費,22441 
2011-162,2011 ,8,政策,8.2,総務,project_162,財産管理費,22206 
2011-163,2011 ,8,政策,8.2,総務,project_163,財産管理費,26514897 
2011-164,2011 ,8,政策,8.2,総務,project_164,財産管理費,6000 
2011-165,2011 ,8,政策,8.2,総務,project_165,財産管理費,1428114 
2011-166,2011 ,8,政策,8.2,総務,project_166,財産管理費,895041 
2011-167,2011 ,8,政策,8.2,総務,project_167,財産管理費,1513508 
2011-168,2011 ,8,政策,8.2,総務,project_168,財産管理費,1732851 
2011-169,2011 ,8,政策,8.2,総務,project_169,財産管理費,940604 
2011-170,2011 ,8,政策,8.2,総務,project_170,財産管理費,621863 
2011-171,2011 ,8,政策,8.2,総務,project_171,財産管理費,1300620 
2011-172,2011 ,8,政策,8.2,総務,project_172,財産管理費,1477163 
2011-173,2011 ,8,政策,8.2,総務,project_173,財産管理費,3350236 
2011-174,2011 ,8,政策,8.2,総務,project_174,財産管理費,525525 
2011-175,2011 ,8,政策,8.2,総務,project_175,財産管理費,3312330 
2011-176,2011 ,8,政策,8.2,総務,project_176,財産管理費,3262980 
2011-177,2011 ,8,政策,8.2,総務,project_177,財産管理費,5309514 
2011-178,2011 ,8,政策,8.2,総務,project_178,財産管理費,88559310 
2011-179,2011 ,8,政策,8.2,総務,project_179,財産管理費,472500 
2011-180,2011 ,8,政策,8.2,総務,project_180,財産管理費,319480 
2011-181,2011 ,8,政策,8.2,総務,project_181,財産管理費,15572688 
2011-182,2011 ,8,政策,8.2,総務,project_182,財産管理費,31500 
2011-183,2011 ,8,政策,8.2,総務,project_183,財産管理費,314400 
2011-184,2011 ,8,政策,8.2,総務,project_184,財産管理費,4207314 
2011-185,2011 ,8,政策,8.2,総務,project_185,財産管理費,4821752 
2011-186,2011 ,8,政策,8.2,総務,project_186,財産管理費,5337680 
2011-187,2011 ,8,政策,8.2,総務,project_187,財産管理費,4392464 
2011-188,2011 ,8,政策,8.2,総務,project_188,財産管理費,4716909 
2011-189,2011 ,8,政策,8.2,総務,project_189,財産管理費,6007844 
2011-190,2011 ,8,政策,8.2,総務,project_190,財産管理費,4446166 
2011-191,2011 ,8,政策,8.2,総務,project_191,財産管理費,185192 
2011-192,2011 ,8,政策,8.2,総務,project_192,財産管理費,814758 
2011-193,2011 ,8,政策,8.2,総務,project_193,財産管理費,936774 
2011-194,2011 ,8,政策,8.2,総務,project_194,財産管理費,37520 
2011-195,2011 ,8,政策,8.2,総務,project_195,財産管理費,267718 
2011-196,2011 ,8,政策,8.2,総務,project_196,財産管理費,302330 
2011-197,2011 ,8,政策,8.2,総務,project_197,財産管理費,724200 
2011-198,2011 ,8,政策,8.2,総務,project_198,財産管理費,1305350 
2011-199,2011 ,8,政策,8.2,総務,project_199,財産管理費,586056 
2011-200,2011 ,8,政策,8.2,総務,project_200,財産管理費,295658 
2011-201,2011 ,8,政策,8.2,総務,project_201,財産管理費,673918 
2011-202,2011 ,8,政策,8.2,総務,project_202,財産管理費,0 
2011-203,2011 ,8,政策,8.2,総務,project_203,財産管理費,1155000 
2011-204,2011 ,8,政策,8.2,総務,project_204,財産管理費,2910442 
2011-205,2011 ,8,政策,8.2,総務,project_205,財産管理費,0 
2011-206,2011 ,8,政策,8.2,総務,project_206,財産管理費,21600 
2011-207,2011 ,8,政策,8.2,総務,project_207,財産管理費,1246166 
2011-208,2011 ,8,政策,8.2,総務,project_208,財産管理費,24508050 
2011-209,2011 ,8,政策,8.2,総務,project_209,財産管理費,426440 
2011-210,2011 ,8,政策,8.2,総務,project_210,財産管理費,7000 
2011-211,2011 ,8,政策,8.2,総務,project_211,財産管理費,89000 
2011-212,2011 ,8,政策,8.2,総務,project_212,財産管理費,965318 
2011-213,2011 ,8,政策,8.2,総務,project_213,財産管理費,6000 
2011-214,2011 ,8,政策,8.2,総務,project_214,企画費,14485626 
2011-215,2011 ,8,政策,8.2,総務,project_215,企画費,1134000 
2011-216,2011 ,8,政策,8.2,総務,project_216,企画費,121500 
2011-217,2011 ,8,政策,8.2,総務,project_217,企画費,135000 
2011-218,2011 ,8,政策,8.2,総務,project_218,企画費,54000 
2011-219,2011 ,8,政策,8.2,総務,project_219,企画費,6164000 
2011-220,2011 ,8,政策,8.2,総務,project_220,企画費,3520000 
2011-221,2011 ,8,政策,8.2,総務,project_221,企画費,93000 
2011-222,2011 ,8,政策,8.2,総務,project_222,企画費,492876 
2011-223,2011 ,8,政策,8.2,総務,project_223,企画費,907334 
2011-224,2011 ,8,政策,8.2,総務,project_224,企画費,882000 
2011-225,2011 ,8,政策,8.2,総務,project_225,企画費,22500 
2011-226,2011 ,8,政策,8.2,総務,project_226,企画費,250000 
2011-227,2011 ,8,政策,8.2,総務,project_227,企画費,155794 
2011-228,2011 ,8,政策,8.2,総務,project_228,企画費,129000 
2011-229,2011 ,8,政策,8.2,総務,project_229,企画費,0 
2011-230,2011 ,8,政策,8.2,総務,project_230,企画費,0 
2011-231,2011 ,8,政策,8.2,総務,project_231,企画費,520000 
2011-232,2011 ,8,政策,8.2,総務,project_232,企画費,31076 
2011-233,2011 ,8,政策,8.2,総務,project_233,企画費,0 
2011-234,2011 ,8,政策,8.2,総務,project_234,企画費,506508 
2011-235,2011 ,8,政策,8.2,総務,project_235,企画費,873600 
2011-236,2011 ,8,政策,8.2,総務,project_236,企画費,25500 
2011-237,2011 ,8,政策,8.2,総務,project_237,企画費,24900 
2011-238,2011 ,8,政策,8.2,総務,project_238,企画費,158100 
2011-239,2011 ,8,政策,8.2,総務,project_239,企画費,0 
2011-240,2011 ,8,政策,8.2,総務,project_240,企画費,0 
2011-241,2011 ,8,政策,8.2,総務,project_241,企画費,633940 
2011-242,2011 ,8,政策,8.2,総務,project_242,企画費,87100 
2011-243,2011 ,8,政策,8.2,総務,project_243,企画費,13400 
2011-244,2011 ,8,政策,8.2,総務,project_244,企画費,15960 
2011-245,2011 ,8,政策,8.2,総務,project_245,企画費,97650 
2011-246,2011 ,8,政策,8.2,総務,project_246,企画費,27830 
2011-247,2011 ,8,政策,8.2,総務,project_247,企画費,7980 
2011-248,2011 ,8,政策,8.2,総務,project_248,企画費,80595 
2011-249,2011 ,8,政策,8.2,総務,project_249,企画費,78960 
2011-250,2011 ,8,政策,8.2,総務,project_250,企画費,729753 
2011-251,2011 ,8,政策,8.2,総務,project_251,企画費,191240 
2011-252,2011 ,8,政策,8.2,総務,project_252,企画費,151489 
2011-253,2011 ,8,政策,8.2,総務,project_253,企画費,1171500 
2011-254,2011 ,8,政策,8.2,総務,project_254,企画費,235196 
2011-255,2011 ,8,政策,8.2,総務,project_255,企画費,41260 
2011-256,2011 ,8,政策,8.2,総務,project_256,企画費,121435 
2011-257,2011 ,8,政策,8.2,総務,project_257,企画費,158118 
2011-258,2011 ,8,政策,8.2,総務,project_258,企画費,59436 
2011-259,2011 ,8,政策,8.2,総務,project_259,企画費,97895 
2011-260,2011 ,8,政策,8.2,総務,project_260,企画費,0 
2011-261,2011 ,8,政策,8.2,総務,project_261,企画費,0 
2011-262,2011 ,8,政策,8.2,総務,project_262,企画費,2533640 
2011-263,2011 ,8,政策,8.2,総務,project_263,企画費,368075 
2011-264,2011 ,8,政策,8.2,総務,project_264,企画費,0 
2011-265,2011 ,8,政策,8.2,総務,project_265,企画費,276288 
2011-266,2011 ,8,政策,8.2,総務,project_266,企画費,225750 
2011-267,2011 ,8,政策,8.2,総務,project_267,企画費,8012 
2011-268,2011 ,8,政策,8.2,総務,project_268,企画費,33600 
2011-269,2011 ,8,政策,8.2,総務,project_269,企画費,456750 
2011-270,2011 ,8,政策,8.2,総務,project_270,企画費,0 
2011-271,2011 ,8,政策,8.2,総務,project_271,企画費,13190 
2011-272,2011 ,8,政策,8.2,総務,project_272,企画費,33400 
2011-273,2011 ,8,政策,8.2,総務,project_273,企画費,330 
2011-274,2011 ,8,政策,8.2,総務,project_274,企画費,30910 
2011-275,2011 ,8,政策,8.2,総務,project_275,企画費,8323 
2011-276,2011 ,8,政策,8.2,総務,project_276,企画費,7194 
2011-277,2011 ,8,政策,8.2,総務,project_277,企画費,431349 
2011-278,2011 ,8,政策,8.2,総務,project_278,企画費,1050 
2011-279,2011 ,8,政策,8.2,総務,project_279,企画費,0 
2011-280,2011 ,8,政策,8.2,総務,project_280,企画費,333385 
2011-281,2011 ,8,政策,8.2,総務,project_281,企画費,641380 
2011-282,2011 ,8,政策,8.2,総務,project_282,企画費,18300 
2011-283,2011 ,8,政策,8.2,総務,project_283,企画費,0 
2011-284,2011 ,8,政策,8.2,総務,project_284,企画費,46750 
2011-285,2011 ,8,政策,8.2,総務,project_285,企画費,215745 
2011-286,2011 ,8,政策,8.2,総務,project_286,企画費,0 
2011-287,2011 ,8,政策,8.2,総務,project_287,企画費,420 
2011-288,2011 ,8,政策,8.2,総務,project_288,企画費,4500000 
2011-289,2011 ,8,政策,8.2,総務,project_289,企画費,462000 
2011-290,2011 ,8,政策,8.2,総務,project_290,企画費,0 
2011-291,2011 ,8,政策,8.2,総務,project_291,企画費,423000 
2011-292,2011 ,8,政策,8.2,総務,project_292,企画費,600000 
2011-293,2011 ,8,政策,8.2,総務,project_293,企画費,0 
2011-294,2011 ,8,政策,8.2,総務,project_294,企画費,99600 
2011-295,2011 ,8,政策,8.2,総務,project_295,企画費,828450 
2011-296,2011 ,8,政策,8.2,総務,project_296,企画費,36000 
2011-297,2011 ,8,政策,8.2,総務,project_297,企画費,7920 
2011-298,2011 ,8,政策,8.2,総務,project_298,企画費,436793 
2011-299,2011 ,8,政策,8.2,総務,project_299,企画費,32145739 
2011-300,2011 ,8,政策,8.2,総務,project_300,企画費,34390 
2011-301,2011 ,8,政策,8.2,総務,project_301,企画費,0 
2011-302,2011 ,8,政策,8.2,総務,project_302,企画費,7800 
2011-303,2011 ,8,政策,8.2,総務,project_303,企画費,248000 
2011-304,2011 ,8,政策,8.2,総務,project_304,企画費,14200 
2011-305,2011 ,8,政策,8.2,総務,project_305,企画費,50000 
2011-306,2011 ,8,政策,8.2,総務,project_306,企画費,30840 
2011-307,2011 ,8,政策,8.2,総務,project_307,企画費,2100 
2011-308,2011 ,8,政策,8.2,総務,project_308,企画費,38000 
2011-309,2011 ,8,政策,8.2,総務,project_309,企画費,240000 
2011-310,2011 ,8,政策,8.2,総務,project_310,企画費,415800 
2011-311,2011 ,8,政策,8.2,総務,project_311,企画費,33840 
2011-312,2011 ,8,政策,8.2,総務,project_312,企画費,149000 
2011-313,2011 ,8,政策,8.2,総務,project_313,企画費,0 
2011-314,2011 ,8,政策,8.2,総務,project_314,企画費,93030 
2011-315,2011 ,8,政策,8.2,総務,project_315,企画費,8913450 
2011-316,2011 ,8,政策,8.2,総務,project_316,企画費,55125 
2011-317,2011 ,8,政策,8.2,総務,project_317,企画費,87696 
2011-318,2011 ,8,政策,8.2,総務,project_318,企画費,0 
2011-319,2011 ,8,政策,8.2,総務,project_319,企画費,0 
2011-320,2011 ,8,政策,8.2,総務,project_320,企画費,3944000 
2011-321,2011 ,8,政策,8.2,総務,project_321,企画費,0 
2011-322,2011 ,8,政策,8.2,総務,project_322,企画費,12900 
2011-323,2011 ,8,政策,8.2,総務,project_323,企画費,83790 
2011-324,2011 ,8,政策,8.2,総務,project_324,企画費,2981089 
2011-325,2011 ,8,政策,8.2,総務,project_325,企画費,2017047 
2011-326,2011 ,8,政策,8.2,総務,project_326,企画費,2450000 
2011-327,2011 ,8,政策,8.2,総務,project_327,企画費,2900000 
2011-328,2011 ,8,政策,8.2,総務,project_328,企画費,2236000 
2011-329,2011 ,8,政策,8.2,総務,project_329,企画費,38394702 
2011-330,2011 ,8,政策,8.2,総務,project_330,企画費,3000000 
2011-331,2011 ,8,政策,8.2,総務,project_331,企画費,850000 
2011-332,2011 ,8,政策,8.2,総務,project_332,企画費,3958000 
2011-333,2011 ,8,政策,8.2,総務,project_333,企画費,1800000 
2011-334,2011 ,8,政策,8.2,総務,project_334,企画費,2000000 
2011-335,2011 ,8,政策,8.2,総務,project_335,企画費,6500000 
2011-336,2011 ,8,政策,8.2,総務,project_336,企画費,3101830 
2011-337,2011 ,8,政策,8.2,総務,project_337,企画費,1358000 
2011-338,2011 ,8,政策,8.2,総務,project_338,企画費,700000 
2011-339,2011 ,8,政策,8.2,総務,project_339,企画費,1300000 
2011-340,2011 ,8,政策,8.2,総務,project_340,企画費,1200000 
2011-341,2011 ,8,政策,8.2,総務,project_341,企画費,1100000 
2011-342,2011 ,8,政策,8.2,総務,project_342,企画費,2500000 
2011-343,2011 ,8,政策,8.2,総務,project_343,企画費,2800000 
2011-344,2011 ,8,政策,8.2,総務,project_344,企画費,2185000 
2011-345,2011 ,8,政策,8.2,総務,project_345,企画費,3000000 
2011-346,2011 ,8,政策,8.2,総務,project_346,企画費,0 
2011-347,2011 ,8,政策,8.2,総務,project_347,企画費,0 
2011-348,2011 ,8,政策,8.2,総務,project_348,企画費,7600 
2011-349,2011 ,8,政策,8.2,総務,project_349,企画費,161500 
2011-350,2011 ,8,政策,8.2,総務,project_350,基金管理費,3311905 
2011-351,2011 ,8,政策,8.2,総務,project_351,基金管理費,0 
2011-352,2011 ,8,政策,8.2,総務,project_352,基金管理費,31583 
2011-353,2011 ,8,政策,8.2,総務,project_353,基金管理費,30531 
2011-354,2011 ,8,政策,8.2,総務,project_354,基金管理費,109354 
2011-355,2011 ,8,政策,8.2,総務,project_355,基金管理費,3402 
2011-356,2011 ,8,政策,8.2,総務,project_356,基金管理費,130660 
2011-357,2011 ,8,政策,8.2,総務,project_357,基金管理費,500185 
2011-358,2011 ,8,政策,8.2,総務,project_358,基金管理費,2944 
2011-359,2011 ,8,政策,8.2,総務,project_359,基金管理費,3691873 
2011-360,2011 ,8,政策,8.2,総務,project_360,基金管理費,4995336 
2011-361,2011 ,8,政策,8.2,総務,project_361,基金管理費,357619 
2011-362,2011 ,8,政策,8.2,総務,project_362,基金管理費,1182226484 
2011-363,2011 ,8,政策,8.2,総務,project_363,基金管理費,410837525 
2011-364,2011 ,8,政策,8.2,総務,project_364,電算管理費,787000 
2011-365,2011 ,8,政策,8.2,総務,project_365,電算管理費,29400 
2011-366,2011 ,8,政策,8.2,総務,project_366,電算管理費,2931116 
2011-367,2011 ,8,政策,8.2,総務,project_367,電算管理費,0 
2011-368,2011 ,8,政策,8.2,総務,project_368,電算管理費,0 
2011-369,2011 ,8,政策,8.2,総務,project_369,電算管理費,38115 
2011-370,2011 ,8,政策,8.2,総務,project_370,電算管理費,0 
2011-371,2011 ,8,政策,8.2,総務,project_371,電算管理費,15225000 
2011-372,2011 ,8,政策,8.2,総務,project_372,電算管理費,477540 
2011-373,2011 ,8,政策,8.2,総務,project_373,電算管理費,162580551 
2011-374,2011 ,8,政策,8.2,総務,project_374,電算管理費,0 
2011-375,2011 ,8,政策,8.2,総務,project_375,電算管理費,0 
2011-376,2011 ,8,政策,8.2,総務,project_376,電算管理費,8117340 
2011-377,2011 ,8,政策,8.2,総務,project_377,電算管理費,8906590 
2011-378,2011 ,8,政策,8.2,総務,project_378,電算管理費,809615 
2011-379,2011 ,8,政策,8.2,総務,project_379,会計管理費,0 
2011-380,2011 ,8,政策,8.2,総務,project_380,会計管理費,0 
2011-381,2011 ,8,政策,8.2,総務,project_381,会計管理費,1400403 
2011-382,2011 ,8,政策,8.2,総務,project_382,会計管理費,656250 
2011-383,2011 ,8,政策,8.2,総務,project_383,会計管理費,27300 
2011-384,2011 ,8,政策,8.2,総務,project_384,車両管理費,102600 
2011-385,2011 ,8,政策,8.2,総務,project_385,車両管理費,19000 
2011-386,2011 ,8,政策,8.2,総務,project_386,車両管理費,699915 
2011-387,2011 ,8,政策,8.2,総務,project_387,車両管理費,743561 
2011-388,2011 ,8,政策,8.2,総務,project_388,車両管理費,7766673 
2011-389,2011 ,8,政策,8.2,総務,project_389,車両管理費,1563750 
2011-390,2011 ,8,政策,8.2,総務,project_390,車両管理費,2191863 
2011-391,2011 ,8,政策,8.2,総務,project_391,車両管理費,740568 
2011-392,2011 ,8,政策,8.2,総務,project_392,車両管理費,1010221 
